Loan_ID,Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,Loan_Status
LP001914,0.0,1.0,1.0,0.0,0.04848148148148148,0.01919984640122879,0.16,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2316714853207343,0.3050560609265919,0.08035714285714286,0.8307594668923207,0.16924053310767928,0.08765625,0.018998644763340216,0.05677655677655678,1
LP001915,0.0,1.0,1.0,0.0,0.02840740740740741,0.023659010435116513,0.11142857142857143,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23203926904513378,0.21936229848978336,0.05769230769230769,0.7000730219486707,0.29992697805132923,0.07375,0.033615909341390054,0.03353057199211045,1
LP001917,1.0,0.0,1.0,0.0,0.022358024691358024,0.03998368013055895,0.07714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15185504745470232,0.41472533793500144,0.16666666666666669,0.5208513085993672,0.4791486914006327,0.0838425925925926,0.08206007230743467,0.1452991452991453,1
LP001922,0.0,1.0,1.0,0.0,0.2551481481481481,0.0,0.6857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.227093111401429,0.06977306817631973,0.01875,1.0,0.0,0.10764062499999999,0.0,-0.00641025641025641,0
LP001924,0.0,0.0,1.0,0.0,0.03898765432098766,0.07327141382868937,0.12714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1401098409631657,0.2321687328932539,0.10112359550561797,0.5084527451296088,0.49154725487039125,0.08870786516853933,0.09124045780614466,0.0780754825698646,1
LP001925,1.0,0.0,1.0,1.0,0.03209876543209877,0.041207670338637294,0.14142857142857143,0.625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22422978920546674,0.2783568836383291,0.07575757575757576,0.6022700949733611,0.39772990502663885,0.06565656565656566,0.046130244729411324,0.052059052059052056,0
LP001926,0.0,1.0,1.0,0.0,0.0457283950617284,0.047999616003071975,0.17142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2057035998129967,0.25280504908835905,0.075,0.6493688639551192,0.3506311360448808,0.07716666666666666,0.044330171114460505,0.05128205128205128,1
LP001931,1.0,0.0,1.0,0.0,0.05091358024691358,0.0,0.16428571428571428,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2726586916693609,0.3496605237633366,0.0782608695652174,1.0,0.0,0.08965217391304348,0.0,0.054626532887402456,1
LP001935,0.0,0.0,1.0,0.0,0.11738271604938272,0.0,0.2671428571428571,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19230589445145607,0.15166175851914176,0.0481283422459893,1.0,0.0,0.12711229946524064,0.0,0.023721376662553133,1
LP001936,0.0,1.0,1.0,0.0,0.03796296296296296,0.05798353613171094,0.19857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24751613751795867,0.2626115461664542,0.06474820143884892,0.5600072846476052,0.4399927153523948,0.055305755395683456,0.046230946796778374,0.0407673860911271,1
LP001938,0.0,1.0,1.0,0.0,0.05432098765432099,0.0,0.18142857142857144,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2822222222222222,0.3277272727272727,0.07086614173228346,1.0,0.0,0.08661417322834647,0.0,0.04704219664849586,0
LP001940,0.0,1.0,1.0,0.0,0.038925925925925926,0.03743970048239614,0.19142857142857142,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2780017445835396,0.3059622321239126,0.06716417910447761,0.6690006365372374,0.3309993634627626,0.05882462686567164,0.03096495534562316,0.04324531190202832,1
LP001945,1.0,0.0,1.0,0.0,0.06687654320987654,0.0,0.2042857142857143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25811744918261437,0.3549320041843579,0.08391608391608392,1.0,0.0,0.0947027972027972,0.0,0.06042675273444504,0
LP001947,0.0,1.0,1.0,0.0,0.029419753086419753,0.08001535987712098,0.24571428571428572,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29417137970575086,0.2522301906594368,0.05232558139534884,0.4168270071715935,0.5831729928284065,0.03463662790697674,0.05155701994032954,0.02802623732856291,1
LP001949,0.0,1.0,1.0,0.0,0.05451851851851852,0.029999760001919985,0.15714285714285714,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18982625406910614,0.25450052947405577,0.08181818181818182,0.7793858100953053,0.22061418990469467,0.10036363636363638,0.030225116668950343,0.05827505827505828,1
LP001953,0.0,1.0,1.0,0.0,0.08487654320987655,0.0,0.2857142857142857,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28444444444444444,0.20974545454545454,0.045,1.0,0.0,0.0859375,0.0,0.020512820512820513,1
LP001954,1.0,1.0,1.0,0.0,0.05760493827160494,0.0,0.19285714285714287,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.28289755679382766,0.3090441491641663,0.06666666666666667,1.0,0.0,0.0864074074074074,0.0,0.042735042735042736,1
LP001955,1.0,0.0,1.0,0.0,0.06172839506172839,0.060983512131902944,0.21571428571428572,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19578894635253208,0.2549617645758741,0.07947019867549668,0.6630420368651373,0.33695796313486276,0.08278145695364238,0.044758793960997675,0.055866870436406854,0
LP001963,0.0,1.0,1.0,0.0,0.024864197530864197,0.07019943840449276,0.16142857142857142,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22370700321702547,0.29196193561449685,0.07964601769911504,0.40777485320915163,0.5922251467908484,0.0445575221238938,0.06884907106714884,0.05604719764011799,0
LP001964,0.0,1.0,0.0,0.0,0.022222222222222223,0.07041543667650658,0.13285714285714287,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1920856217434164,0.3046049852133502,0.0967741935483871,0.38022813688212925,0.6197718631178707,0.04838709677419355,0.08391272390311427,0.07361455748552523,0
LP001972,0.0,1.0,0.0,0.0,0.035493827160493825,0.04199966400268798,0.15,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22198198198198196,0.31178378378378374,0.08571428571428572,0.6216216216216216,0.3783783783783784,0.06845238095238095,0.044330171114460505,0.062271062271062265,1
LP001974,1.0,0.0,1.0,0.0,0.06172839506172839,0.0,0.18857142857142858,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2581333333333333,0.2884,0.06818181818181818,1.0,0.0,0.09469696969696968,0.0,0.04428904428904429,1
LP001977,0.0,1.0,1.0,0.0,0.020061728395061727,0.04327165382676939,0.13714285714285715,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.27382341501361335,0.4206534422403734,0.09375,0.4740373395565928,0.5259626604434072,0.04231770833333333,0.04995456157460768,0.07051282051282051,1
LP001978,0.0,0.0,1.0,0.0,0.04938271604938271,0.05999952000383997,0.2,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21059829059829058,0.22184615384615386,0.0642857142857143,0.6153846153846154,0.38461538461538464,0.07142857142857144,0.04749661190835054,0.040293040293040296,1
LP001990,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.12,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4106666666666667,0.721,0.10714285714285714,1.0,0.0,0.05952380952380953,0.0,0.08424908424908424,0
LP001993,1.0,0.0,1.0,0.0,0.04644444444444444,0.03998368013055895,0.19285714285714287,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2431834929992631,0.265659543109801,0.06666666666666667,0.6930729550478998,0.3069270449521002,0.06966666666666667,0.03282402892297386,0.042735042735042736,1
LP001994,1.0,0.0,1.0,0.0,0.02962962962962963,0.044711642306861546,0.14857142857142858,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23853832720827792,0.33825944170771755,0.08653846153846154,0.5629838142153413,0.4370161857846587,0.05769230769230769,0.04764640891513842,0.0631163708086785,0
LP001996,0.0,0.0,1.0,0.0,0.24979012345679014,0.0,0.6857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23196428277236855,0.07126970790293086,0.01875,1.0,0.0,0.10538020833333332,0.0,-0.00641025641025641,0
LP001998,0.0,1.0,0.0,0.0,0.09465432098765432,0.0,0.2642857142857143,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23593177108241667,0.18807877918351376,0.04864864864864865,1.0,0.0,0.10360810810810811,0.0,0.024255024255024255,1
LP002002,1.0,0.0,1.0,0.0,0.03601234567901235,0.0,0.12,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28156782082047765,0.4943435035995886,0.10714285714285714,1.0,0.0,0.08681547619047619,0.0,0.08424908424908424,1
LP002004,0.0,0.0,0.0,0.0,0.0361358024691358,0.05771953824369405,0.15857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20355088772193047,0.2704426106526632,0.08108108108108109,0.5489497374343586,0.4510502625656414,0.06592342342342343,0.05762922244879866,0.057519057519057525,1
LP002006,1.0,0.0,1.0,0.0,0.030950617283950616,0.0,0.08,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21841067233967112,0.5751894694854408,0.16071428571428573,1.0,0.0,0.11191964285714287,0.0,0.1391941391941392,1
LP002008,0.0,1.0,1.0,1.0,0.07093827160493828,0.0,0.2057142857142857,0.175,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2450400278454577,0.05855667710871331,0.014583333333333334,1.0,0.0,0.09975694444444444,0.0,-0.010683760683760684,1
LP002024,0.0,1.0,1.0,0.0,0.030530864197530865,0.044231646146830825,0.22714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3602100710534445,0.3341056533827618,0.05660377358490566,0.5729842446709916,0.4270157553290083,0.038883647798742135,0.03083037938262291,0.03241412675374939,0
LP002031,0.0,1.0,0.0,0.0,0.041962962962962966,0.03935968512251902,0.15857142857142856,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21538665079050073,0.14308394522722764,0.04054054054054054,0.6745385989283588,0.3254614010716412,0.07655405405405405,0.03929809763660282,0.01593901593901594,1
LP002035,0.0,1.0,1.0,0.0,0.04588888888888889,0.0,0.17142857142857143,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3156667563447224,0.3879472693032015,0.075,1.0,0.0,0.0774375,0.0,0.05128205128205128,1
LP002036,0.0,1.0,1.0,0.0,0.025407407407407406,0.0512155902752778,0.12571428571428572,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20525869380831213,0.34398854961832065,0.10227272727272727,0.49093511450381677,0.5090648854961832,0.05846590909090909,0.06450039897154003,0.07925407925407925,1
LP002043,1.0,0.0,1.0,0.0,0.043716049382716046,0.0,0.16,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30926605792462897,0.40722959615927706,0.08035714285714286,1.0,0.0,0.07904017857142857,0.0,0.05677655677655678,1
LP002050,0.0,1.0,1.0,1.0,0.12345679012345678,0.0,0.22142857142857142,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15155555555555555,0.1442,0.05806451612903226,1.0,0.0,0.16129032258064516,0.0,0.03391232423490488,0
LP002051,0.0,1.0,1.0,0.0,0.02962962962962963,0.052007583939328486,0.16428571428571428,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24621073887550785,0.3157433763958835,0.0782608695652174,0.5255090869279615,0.47449091307203856,0.052173913043478265,0.050120076941757866,0.054626532887402456,1
LP002053,0.0,1.0,1.0,0.0,0.05360493827160494,0.004535963712290302,0.17714285714285713,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26758870987518085,0.3182520414919444,0.07258064516129033,0.9582873537850364,0.04171264621496359,0.08754032258064516,0.0040540656486934045,0.04880066170388751,1
LP002054,0.0,1.0,0.0,0.0,0.04445679012345679,0.03815969472244222,0.19285714285714287,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2542862646888846,0.27778848006164514,0.06666666666666667,0.6937006357156618,0.3062993642843383,0.06668518518518518,0.03132665425421876,0.042735042735042736,1
LP002055,1.0,0.0,1.0,0.0,0.03908641975308642,0.07163942688458493,0.18857142857142858,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20983037988402967,0.2344334254592749,0.06818181818181818,0.5147130547878394,0.48528694521216065,0.05996212121212121,0.06014798217121119,0.04428904428904429,1
LP002065,0.0,1.0,1.0,0.0,0.18518518518518517,0.0,0.42857142857142855,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.19555555555555554,0.09613333333333333,0.03,1.0,0.0,0.125,0.0,0.005128205128205128,1
LP002067,0.0,1.0,1.0,1.0,0.10698765432098765,0.11959104327165383,0.5371428571428571,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.26935632240050145,0.10564876547732434,0.023936170212765957,0.6349183090336289,0.36508169096637116,0.05761968085106383,0.03524955999947181,-0.0010911074740861974,0
LP002068,0.0,0.0,1.0,0.0,0.060703703703703704,0.0,0.18571428571428572,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2585135471041511,0.29326825299979664,0.06923076923076923,1.0,0.0,0.09455769230769231,0.0,0.04536489151873767,1
LP002082,0.0,1.0,1.0,1.0,0.07182716049382716,0.05183958528331773,0.26285714285714284,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22550903874543884,0.1807470543995989,0.04891304347826087,0.7292554524943595,0.27074454750564053,0.07904891304347826,0.031223859654533052,0.02452619843924192,1
LP002086,1.0,1.0,1.0,0.0,0.05349382716049383,0.058823529411764705,0.15714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15854297693920336,0.21255896226415094,0.08181818181818182,0.6387087264150944,0.36129127358490565,0.09847727272727273,0.059265408764477834,0.05827505827505828,0
LP002087,1.0,0.0,1.0,0.0,0.030864197530864196,0.0,0.09571428571428571,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2620444444444444,0.5768,0.13432835820895522,1.0,0.0,0.09328358208955224,0.0,0.11213164944508229,1
LP002097,0.0,0.0,1.0,0.0,0.05412345679012346,0.04303165574675403,0.16714285714285715,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18520317306135664,0.23344665695321354,0.07692307692307693,0.709729642221143,0.29027035777885707,0.09367521367521368,0.040761024004219326,0.05325443786982249,1
LP002098,0.0,0.0,1.0,0.0,0.03623456790123457,0.0,0.14,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32648116600416427,0.4913117546848382,0.09183673469387756,1.0,0.0,0.07487244897959183,0.0,0.0685504971219257,1
LP002100,0.0,0.0,1.0,0.0,0.03497530864197531,0.0,0.10142857142857142,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24504843707102794,0.5090010589481115,0.1267605633802817,1.0,0.0,0.09975352112676056,0.0,0.10436980859516072,1
LP002101,0.0,1.0,1.0,0.0,0.7819382716049382,0.0,0.7,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07564474337450638,0.011383551478598607,0.009183673469387756,1.0,0.0,0.32314795918367345,0.0,-0.016221873364730507,1
LP002103,0.0,1.0,1.0,1.0,0.12139506172839507,0.043991648066815464,0.26,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15254205002190602,0.06180353163037888,0.024725274725274728,0.8428767358134751,0.15712326418652495,0.13506868131868133,0.026788089116309706,-0.00028176951253874335,1
LP002106,0.0,1.0,1.0,1.0,0.06793827160493827,0.10775913792689658,0.1,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06849238911682622,0.04810033690249842,0.04285714285714286,0.5506854798358851,0.4493145201641149,0.19653571428571429,0.17060782997479512,0.018315018315018316,1
LP002110,0.0,1.0,1.0,0.0,0.06481481481481481,0.016511867905056758,0.22857142857142856,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2634631937427491,0.2428427079824857,0.05625,0.8841360727517683,0.11586392724823173,0.08203125,0.01143718414753081,0.03205128205128205,1
LP002112,0.0,1.0,1.0,1.0,0.030864197530864196,0.11039911680706554,0.25142857142857145,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2423787167449139,0.20309859154929577,0.05113636363636363,0.352112676056338,0.647887323943662,0.03551136363636364,0.06951776833858579,0.026806526806526804,1
LP002113,1.0,0.0,0.0,0.0,0.02259259259259259,0.0,0.13714285714285715,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5129326047358834,0.7879781420765027,0.09375,1.0,0.0,0.04765625,0.0,0.07051282051282051,0
LP002114,1.0,0.0,1.0,0.0,0.05135802469135802,0.0,0.10142857142857142,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16688034188034184,0.3466346153846154,0.1267605633802817,1.0,0.0,0.14647887323943662,0.0,0.10436980859516072,1
LP002115,0.0,1.0,0.0,0.0,0.032679012345679014,0.03808769529843761,0.24714285714285714,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.39951713640896447,0.3405762871988663,0.05202312138728323,0.6251771374586679,0.37482286254133207,0.0382514450867052,0.024399531176409996,0.027716021935675118,0
LP002116,1.0,0.0,1.0,0.0,0.029358024691358026,0.0,0.06571428571428571,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18914120175684515,0.6063919259882253,0.1956521739130435,1.0,0.0,0.1292391304347826,0.0,0.1750278706800446,0
LP002119,0.0,1.0,0.0,0.0,0.05622222222222222,0.02949576403388773,0.2257142857142857,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26714315906776565,0.2493515476396334,0.0569620253164557,0.787480546429189,0.212519453570811,0.07205696202531646,0.020689283658103276,0.03278156442713404,1
LP002126,0.0,1.0,0.0,0.0,0.03917283950617284,0.0,0.10571428571428572,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2280351577546661,0.4544595020485345,0.12162162162162163,1.0,0.0,0.10719594594594595,0.0,0.0990990990990991,1
LP002128,0.0,1.0,1.0,0.0,0.03188888888888889,0.055919552643578854,0.17857142857142858,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24877309632041972,0.2935070221860371,0.072,0.5257480154691635,0.47425198453083656,0.051660000000000005,0.049578863374412634,0.0482051282051282,1
LP002129,0.0,1.0,1.0,0.0,0.030851851851851853,0.05899152806777546,0.22857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3156030753367852,0.2909017550938067,0.05625,0.5041355658664515,0.4958644341335485,0.039046875,0.04086133522475397,0.03205128205128205,1
LP002130,0.0,1.0,0.0,0.0,0.043493827160493825,0.07751937984496124,0.21714285714285714,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22008325517876828,0.21353472530727086,0.05921052631578947,0.5216940618984155,0.4783059381015845,0.05794407894736842,0.056520968170937144,0.03508771929824561,0
LP002131,0.0,1.0,0.0,0.0,0.03806172839506173,0.052031583747330024,0.18,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2346219767663302,0.27461435916968197,0.07142857142857142,0.5871262616644448,0.41287373833555513,0.061170634920634924,0.04576562427435732,0.04761904761904762,1
LP002137,0.0,1.0,1.0,0.0,0.07818518518518519,0.10999112007103944,0.37,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23199381132690036,0.13209967020886773,0.03474903474903475,0.580157566874313,0.4198424331256871,0.06112934362934363,0.04706529132453417,0.00999900999901,1
LP002138,0.0,1.0,1.0,0.0,0.032407407407407406,0.14999880000959992,0.2671428571428571,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20602190923317681,0.1624788732394366,0.0481283422459893,0.29577464788732394,0.704225352112676,0.035093582887700536,0.08889740196750101,0.023721376662553133,1
LP002139,0.0,1.0,1.0,0.0,0.1121358024691358,0.0,0.32571428571428573,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24544019964035377,0.1587581195640207,0.039473684210526314,1.0,0.0,0.09959429824561404,0.0,0.01484480431848853,1
LP002140,0.0,0.0,1.0,0.0,0.10802469135802469,0.10000719994240045,0.44,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23314667148374665,0.11163582875280638,0.02922077922077922,0.6774018735000387,0.3225981264999613,0.07102272727272728,0.03598516033129031,0.004329004329004329,0
LP002141,0.0,1.0,1.0,0.0,0.03291358024691358,0.049991600067199465,0.1357142857142857,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.19559673381530615,0.30364287218361763,0.09473684210526315,0.5613813434407243,0.4386186565592756,0.07015789473684211,0.05831983985142394,0.07152496626180836,1
LP002142,1.0,1.0,1.0,1.0,0.06790123456790123,0.0,0.15,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18666666666666668,0.2621818181818182,0.08571428571428572,1.0,0.0,0.13095238095238096,0.0,0.062271062271062265,0
LP002143,1.0,1.0,1.0,0.0,0.029913580246913582,0.012119903040775674,0.18571428571428572,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4341226472374013,0.49248633879781417,0.06923076923076923,0.8275273224043715,0.17247267759562843,0.04659615384615384,0.010332339882831948,0.04536489151873767,1
LP002144,1.0,0.0,1.0,0.0,0.047074074074074074,0.0,0.1657142857142857,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2974618993501763,0.18908995541568321,0.03879310344827586,1.0,0.0,0.08217672413793103,0.0,0.014146772767462422,1
LP002149,0.0,1.0,1.0,0.0,0.10287654320987655,0.07600739194086448,0.2357142857142857,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14028985507246375,0.1253913043478261,0.05454545454545454,0.7246086956521739,0.2753913043478261,0.12625757575757576,0.051052237061635065,0.030303030303030304,1
LP002151,0.0,1.0,1.0,0.0,0.047839506172839504,0.0,0.09571428571428571,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16906093189964155,0.37212903225806454,0.13432835820895522,1.0,0.0,0.14458955223880599,0.0,0.11213164944508229,0
LP002158,0.0,1.0,0.0,0.0,0.037037037037037035,0.03998368013055895,0.14285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2095537457732057,0.4120588655522217,0.12,0.6429489927132448,0.35705100728675526,0.075,0.04431243904601472,0.09743589743589744,0
LP002160,0.0,1.0,1.0,0.0,0.06379012345679012,0.07600739194086448,0.2857142857142857,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23464789483507986,0.1730261579073674,0.045,0.6199904007679385,0.38000959923206146,0.0645875,0.042118095575848925,0.020512820512820513,1
LP002161,1.0,0.0,1.0,0.0,0.05830864197530864,0.0,0.11571428571428571,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16769002752487827,0.30531441880160914,0.11111111111111112,1.0,0.0,0.1457716049382716,0.0,0.08831908831908833,0
LP002170,0.0,1.0,1.0,0.0,0.06172839506172839,0.08800729594163247,0.33714285714285713,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2662461700191018,0.166378216222453,0.03813559322033898,0.5769008884273682,0.4230991115726318,0.05296610169491525,0.04132849257882881,0.013472403302911778,1
LP002175,0.0,1.0,1.0,0.0,0.05864197530864197,0.05599155206758346,0.18571428571428572,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1794594255415941,0.20358605110828745,0.06923076923076923,0.6706197938726528,0.32938020612734714,0.09134615384615385,0.04773336425078601,0.04536489151873767,1
LP002178,0.0,1.0,1.0,0.0,0.03719753086419753,0.07279141766865865,0.1357142857142857,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15363693167199619,0.19875399713309075,0.07894736842105263,0.4983460138934833,0.5016539861065167,0.07928947368421052,0.08491794252010024,0.0553306342780027,1
LP002180,0.0,0.0,1.0,1.0,0.08422222222222223,0.0,0.20142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20209127333137886,0.2113749633538552,0.06382978723404256,1.0,0.0,0.12095744680851064,0.0,0.03982542280414621,1
LP002181,0.0,0.0,0.0,0.0,0.07674074074074073,0.0,0.19,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20920920920920918,0.231981981981982,0.06766917293233082,1.0,0.0,0.1168421052631579,0.0,0.04376325428957008,0
LP002187,0.0,0.0,1.0,0.0,0.030864197530864196,0.0,0.13714285714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3754666666666666,0.7690666666666667,0.125,1.0,0.0,0.06510416666666667,0.0,0.10256410256410256,0
LP002188,0.0,0.0,1.0,0.0,0.06325925925925927,0.0,0.17714285714285713,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23662069563708907,0.2814207650273224,0.07258064516129033,1.0,0.0,0.10330645161290322,0.0,0.04880066170388751,0
LP002190,0.0,1.0,1.0,0.0,0.07808641975308642,0.0,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.27053140096618356,0.22798418972332016,0.05142857142857142,1.0,0.0,0.09035714285714286,0.0,0.027106227106227107,1
LP002191,0.0,1.0,1.0,0.0,0.24358024691358024,0.12638298893608851,0.8142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22296900837467326,0.0576892302768443,0.015789473684210527,0.7893262922067531,0.21067370779324693,0.08653508771929826,0.02457291379881569,-0.009446693657219972,0
LP002194,1.0,0.0,1.0,1.0,0.19455555555555556,0.0,0.07857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03412512074229188,0.0915032679738562,0.16363636363636364,1.0,0.0,0.7163181818181817,0.0,0.1421911421911422,1
LP002197,0.0,1.0,1.0,0.0,0.06401234567901234,0.0,0.22142857142857142,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2922961534340512,0.2781099324975892,0.05806451612903226,1.0,0.0,0.08362903225806452,0.0,0.03391232423490488,1
LP002201,0.0,1.0,1.0,1.0,0.11509876543209877,0.18895048839609282,0.5428571428571428,0.625,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21607092088599414,0.06988059238582617,0.019736842105263157,0.5421609676668993,0.45783903233310075,0.06133552631578947,0.05510706902907593,-0.005398110661268556,1
LP002205,0.0,0.0,1.0,0.0,0.03780246913580247,0.04768761849905201,0.15857142857142856,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.214960058097313,0.14280055456526045,0.04054054054054054,0.6064567241037829,0.39354327589621707,0.06896396396396397,0.047613000002396225,0.01593901593901594,0
