Loan_ID,Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,feature1,feature2,Loan_Status
LP002317,0.0,1.0,1.0,0.0,1.0,0.0,0.5142857142857142,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04345679012345679,0.017802469135802468,0
LP002318,1.0,0.0,0.0,1.0,0.04774074074074074,0.0,0.08857142857142856,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1567680947044795,0.3728988880268942,0
LP002319,0.0,1.0,1.0,0.0,0.07723456790123456,0.0,0.22857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25007104290991755,0.23049872122762147,1
LP002328,0.0,1.0,0.0,0.0,0.07525925925925926,0.0,0.31142857142857144,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34966462525517644,0.2365485564304462,0
LP002332,0.0,1.0,0.0,0.0,0.027814814814814817,0.04879160966712266,0.15714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.250946233214082,0.3364442370508633,1
LP002335,1.0,1.0,0.0,0.0,0.026530864197530864,0.07768737850097199,0.2542857142857143,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32314230309031644,0.2677311548458968,0
LP002337,1.0,0.0,1.0,0.0,0.03697530864197531,0.0,0.08571428571428572,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19588202559821924,0.48146911519198665,1
LP002341,1.0,0.0,1.0,0.0,0.03209876543209877,0.0,0.22857142857142856,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6017094017094017,0.5546153846153846,0
LP002342,0.0,1.0,1.0,1.0,0.019753086419753086,0.47999616003071977,0.3414285714285714,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10818930041152264,0.06675925925925925,0
LP002345,0.0,1.0,1.0,0.0,0.012654320987654321,0.06655146758825929,0.16,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2883388918144052,0.37967351237493413,1
LP002347,0.0,1.0,1.0,0.0,0.040074074074074074,0.034007727938176496,0.19714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28937021945814567,0.3092429766244907,1
LP002348,0.0,1.0,1.0,0.0,0.07196296296296296,0.0,0.19714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23148624692628808,0.24738377080116658,1
LP002357,1.0,0.0,0.0,0.0,0.03358024691358025,0.0,0.11428571428571428,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2875816993464052,0.5301470588235294,0
LP002361,0.0,1.0,1.0,0.0,0.022469135802469137,0.04125566995464036,0.14285714285714285,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2762864588238988,0.40745973438824523,1
LP002362,0.0,1.0,1.0,0.0,0.08950617283950617,0.04000767993856049,0.15714285714285714,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12061854385505838,0.16171358080071774,0
LP002364,0.0,1.0,1.0,0.0,0.1837037037037037,0.0,0.13714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06308243727598566,0.09690860215053763,1
LP002366,0.0,1.0,1.0,0.0,0.03291358024691358,0.10319917440660474,0.17285714285714285,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16984081411299326,0.20700545506747056,1
LP002367,1.0,0.0,0.0,0.0,0.0568641975308642,0.0,0.11571428571428571,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17194963091619625,0.3130699088145897,0
LP002368,0.0,1.0,1.0,0.0,0.0732716049382716,0.0,0.19,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21911448095104372,0.24296545914069081,1
LP002369,0.0,1.0,1.0,0.0,0.036049382716049384,0.0003868769251445988,0.12428571428571429,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28972476139370934,0.49112434082648376,1
LP002370,0.0,0.0,0.0,0.0,0.03354320987654321,0.0,0.08571428571428572,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21592442645074222,0.2653662127346338,1
LP002377,1.0,0.0,1.0,1.0,0.10646913580246914,0.0,0.21428571428571427,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17006802721088435,0.1672077922077922,1
LP002379,0.0,0.0,1.0,0.0,0.08024691358024691,0.0,0.15,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15794871794871795,0.22184615384615386,0
LP002386,0.0,0.0,1.0,0.0,0.15896296296296297,0.0,0.5785714285714286,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3075489282385834,0.11199130164647406,1
LP002387,0.0,1.0,1.0,0.0,0.029938271604938272,0.05615955072359421,0.2042857142857143,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2934359333100151,0.3026232948583421,1
LP002390,0.0,0.0,1.0,0.0,0.046296296296296294,0.0,0.14285714285714285,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2607407407407407,0.38453333333333334,1
LP002393,1.0,0.0,1.0,0.0,0.12403703703703704,0.0,0.3457142857142857,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23551530031076162,0.09568362031783949,1
LP002398,0.0,0.0,1.0,0.0,0.023777777777777776,0.04442364461084311,0.07142857142857142,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12943841379107462,0.3817844850410379,1
LP002401,0.0,1.0,1.0,0.0,0.027320987654320988,0.026999784001727985,0.07142857142857142,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1464616203981093,0.43199520671060515,1
LP002403,0.0,0.0,1.0,1.0,0.1285925925925926,0.0,0.2671428571428571,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17554190134835296,0.13844086021505378,0
LP002407,1.0,1.0,0.0,1.0,0.08817283950617284,0.0,0.19714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1889293381872491,0.20190422850742087,1
LP002408,0.0,0.0,1.0,0.0,0.04518518518518518,0.12153502771977824,0.2671428571428571,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20958785470477354,0.16529115084823476,1
LP002409,0.0,1.0,1.0,0.0,0.0975432098765432,0.043991648066815464,0.2571428571428571,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18080953359358948,0.1481405383192932,1
LP002418,0.0,0.0,0.0,0.0,0.05811111111111111,0.04783161734706123,0.21142857142857144,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21598673300165835,0.21522388059701492,1
LP002422,0.0,0.0,1.0,0.0,0.4656666666666667,0.0,0.21714285714285714,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03940248209714526,0.03823006972613272,1
LP002424,0.0,1.0,1.0,0.0,0.09053086419753087,0.19999040007679939,0.25,0.625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10922450600734783,0.07670539171879655,1
LP002429,0.0,1.0,1.0,1.0,0.042790123456790126,0.029039767681858546,0.18571428571428572,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.27183727782530176,0.3083832335329341,1
LP002434,0.0,1.0,0.0,0.0,0.0574320987654321,0.0,0.15714285714285714,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23120282793541605,0.3099742046431642,1
LP002435,0.0,1.0,1.0,0.0,0.04369135802469136,0.033023735810113516,0.07857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10941562111450208,0.2933875890132248,0
LP002443,0.0,1.0,1.0,0.0,0.041234567901234566,0.04103967168262654,0.21428571428571427,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2904290429042904,0.2855445544554455,0
LP002444,0.0,0.0,0.0,1.0,0.034185185185185187,0.03700770393836849,0.2714285714285714,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43093894172530217,0.3344931570401299,0
LP002446,0.0,1.0,0.0,0.0,0.028506172839506173,0.030119759041927666,0.17857142857142858,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34293552812071326,0.4046015712682379,0
LP002447,0.0,1.0,0.0,0.0,0.024172839506172838,0.0349437204502364,0.08571428571428572,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17184143721929312,0.35198203475883616,1
LP002448,0.0,1.0,1.0,0.0,0.048740740740740744,0.041591667266661865,0.21285714285714286,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25644937315417865,0.2538285513113889,0
LP002449,0.0,1.0,1.0,0.0,0.03065432098765432,0.059183526531787746,0.12857142857142856,0.375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17781369973732064,0.1456859971711457,1
LP002453,0.0,0.0,1.0,1.0,0.08746913580246914,0.0,0.12,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11592566454951776,0.2035285815102329,1
LP002455,0.0,1.0,1.0,0.0,0.047641975308641976,0.0,0.13714285714285715,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24324090869828105,0.3736719357346463,1
LP002459,0.0,1.0,1.0,0.0,0.053098765432098766,0.0,0.16857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2682580278488207,0.3352708672401767,1
LP002467,0.0,1.0,1.0,0.0,0.04577777777777778,0.06165550675594595,0.24714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2694847149204326,0.22972757686793055,0
LP002472,0.0,0.0,1.0,0.0,0.053753086419753085,0.0,0.19428571428571428,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3054151993058745,0.33118971061093244,1
LP002473,0.0,1.0,1.0,0.0,0.10288888888888889,0.0,0.22857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18771831586806387,0.1730261579073674,0
LP002478,0.0,1.0,1.0,1.0,0.02571604938271605,0.09799121607027143,0.22857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25372112300428873,0.23386312033733375,1
LP002484,0.0,1.0,1.0,0.0,0.09555555555555556,0.0,0.18285714285714286,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1616996841803043,0.09315245478036176,1
LP002487,0.0,1.0,1.0,0.0,0.03722222222222222,0.05251157990736074,0.21857142857142858,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28752642706131076,0.2771477993465309,1
LP002489,1.0,0.0,0.0,1.0,0.06408641975308642,0.0,0.18857142857142858,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2486354588069094,0.27778848006164514,1
LP002493,0.0,0.0,1.0,0.0,0.0514320987654321,0.0,0.14,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23001013495492612,0.3461353816610658,0
LP002494,0.0,0.0,1.0,0.0,0.07407407407407407,0.0,0.2,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22814814814814816,0.24033333333333332,1
LP002500,0.0,1.0,0.0,0.0,0.036382716049382716,0.039935680514555885,0.1,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14843731174245162,0.15636521361960531,0
LP002501,1.0,1.0,1.0,0.0,0.20607407407407408,0.0,0.15714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06443539153819527,0.08638868919242751,1
LP002502,1.0,1.0,0.0,0.0,0.0025925925925925925,0.07000743994048048,0.14,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.30643499271577296,0.46114486728493764,1
LP002505,0.0,1.0,1.0,0.0,0.05349382716049383,0.058823529411764705,0.15714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15854297693920336,0.21255896226415094,0
LP002515,0.0,1.0,1.0,1.0,0.04259259259259259,0.049895600835193316,0.23142857142857143,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2864894194248508,0.26080665581479473,1
LP002517,0.0,1.0,0.0,0.0,0.03275308641975309,0.03599971200230398,0.16142857142857142,0.375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.26604596409556674,0.1736094389597881,0
LP002519,0.0,1.0,1.0,0.0,0.05791358024691358,0.0,0.14285714285714285,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20843695966271109,0.30739714346621194,1
LP002522,1.0,0.0,1.0,1.0,0.030864197530864196,0.0,0.13285714285714287,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3637333333333333,0.5768,1
LP002524,0.0,0.0,1.0,0.0,0.0682962962962963,0.11155110759113927,0.23142857142857143,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1555992141453831,0.14165029469548132,1
LP002527,0.0,1.0,1.0,1.0,0.20401234567901236,0.02433580531355749,0.21428571428571427,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08362316361632172,0.08221677404641085,1
LP002529,0.0,1.0,1.0,0.0,0.08271604938271605,0.04199966400268798,0.32857142857142857,0.625,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26614069690992764,0.14220907297830376,1
LP002530,0.0,1.0,1.0,0.0,0.03546913580246914,0.04492764057887537,0.18857142857142858,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2720056199508254,0.30389884088514224,0
LP002531,0.0,1.0,1.0,1.0,0.20576543209876544,0.05399956800345597,0.12285714285714286,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.044451492778394504,0.07622773166992652,1
LP002533,0.0,1.0,1.0,0.0,0.036382716049382716,0.03847169222646219,0.12857142857142856,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19340659340659339,0.3169230769230769,0
LP002534,1.0,0.0,0.0,0.0,0.053703703703703705,0.0,0.22,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3461558109833972,0.3314942528735632,1
LP002536,0.0,1.0,0.0,0.0,0.03820987654320988,0.0,0.16142857142857142,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.35699156345359895,0.46591276252019387,1
LP002537,0.0,1.0,1.0,0.0,0.02571604938271605,0.07559939520483835,0.18285714285714286,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23916597660148203,0.27555895279954135,1
LP002541,0.0,1.0,1.0,0.0,0.13374074074074074,0.0,0.3342857142857143,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21120649866149727,0.13311178805501708,1
LP002543,0.0,1.0,1.0,0.0,0.10287654320987655,0.0,0.3514285714285714,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28865154606184246,0.17304692187687506,1
LP002544,0.0,1.0,0.0,0.0,0.024172839506172838,0.058463532291741664,0.18714285714285714,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.29150862286956963,0.32817478379608556,1
LP002545,0.0,0.0,1.0,0.0,0.04379012345679013,0.0,0.11428571428571428,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22053065188108883,0.4065407386523823,0
LP002547,0.0,1.0,1.0,0.0,0.22633333333333333,0.0,0.7142857142857143,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.266671515239671,0.07865597556319205,0
LP002555,0.0,1.0,1.0,1.0,0.05658024691358025,0.049991600067199465,0.22857142857142856,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23469013568023467,0.21632163216321632,1
LP002556,0.0,0.0,1.0,0.0,0.03006172839506173,0.0,0.10714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30116358658453113,0.5921971252566735,0
LP002560,0.0,0.0,0.0,0.0,0.03332098765432099,0.06683946528427773,0.13714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1711646000486263,0.2629467541940189,1
LP002562,0.0,1.0,0.0,0.0,0.06583950617283951,0.027143782849737202,0.26571428571428574,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.28135313531353134,0.22308168316831684,1
LP002571,0.0,0.0,0.0,0.0,0.0455679012345679,0.0,0.15714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2913995002859809,0.3906800325115145,1
LP002582,1.0,0.0,0.0,1.0,0.21312345679012346,0.0,0.32142857142857145,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1274401900017378,0.08353125181022997,1
LP002585,0.0,1.0,1.0,0.0,0.04440740740740741,0.051767585859313126,0.17,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20221681535550146,0.25060827250608275,0
LP002586,1.0,1.0,1.0,0.0,0.041061728395061725,0.021911824705402358,0.15,0.175,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24219548635684515,0.07937406621058425,1
LP002587,0.0,1.0,0.0,0.0,0.03209876543209877,0.04079967360261118,0.15285714285714286,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24330749354005168,0.3353488372093023,1
LP002588,0.0,1.0,1.0,0.0,0.05709876543209876,0.06856745146038831,0.15857142857142856,0.025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14505925331907688,0.0064243072262318455,1
LP002600,0.0,1.0,1.0,1.0,0.03574074074074074,0.0,0.1357142857142857,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3208597198234504,0.49810017271157164,1
LP002602,0.0,0.0,1.0,0.0,0.0775679012345679,0.10598315213478292,0.2985714285714286,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19100435139317276,0.13477895130386017,0
LP002603,1.0,0.0,1.0,0.0,0.007962962962962963,0.08839129286965704,0.16142857142857142,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2552885602793181,0.44423906346272335,1
LP002606,1.0,0.0,1.0,0.0,0.039,0.0,0.14285714285714285,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30952129717561816,0.4564735675846787,1
LP002615,0.0,1.0,1.0,0.0,0.06006172839506173,0.1349749202006384,0.29714285714285715,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19389625109903497,0.13747735723138524,1
LP002618,0.0,1.0,0.0,0.0,0.05,0.1272469820241438,0.19714285714285715,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14428286284573708,0.15419161676646706,0
LP002619,0.0,1.0,0.0,0.0,0.04708641975308642,0.03559171526627787,0.17714285714285713,0.625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22889266461099572,0.22685796992008056,1
LP002622,0.0,1.0,1.0,0.0,0.043333333333333335,0.10598315213478292,0.34714285714285714,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.29977289931869794,0.18193287913197073,1
LP002624,0.0,1.0,1.0,0.0,0.25719753086419755,0.16000671994624044,0.6857142857142857,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17066666666666666,0.052436363636363635,1
LP002625,1.0,0.0,1.0,0.0,0.04423456790123457,0.0,0.13714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26197785840543303,0.40245604242255095,0
LP002626,0.0,1.0,1.0,1.0,0.030604938271604938,0.07231142150862793,0.26857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33470907178117665,0.26256372906045156,1
LP002634,1.0,0.0,1.0,0.0,0.1637283950617284,0.0,0.05714285714285714,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02949111077598485,0.10873171467350325,1
LP002637,0.0,0.0,0.0,0.0,0.04441975308641975,0.030887752897976815,0.14285714285714285,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20015921755942226,0.29518935516888434,0
LP002640,0.0,1.0,1.0,0.0,0.07487654320987654,0.04809561523507812,0.35714285714285715,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3029426749838201,0.17870863799727352,1
LP002643,0.0,1.0,1.0,0.0,0.040530864197530866,0.04883960928312574,0.21142857142857144,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27211566587271735,0.27115456938698757,1
LP002648,0.0,1.0,1.0,0.0,0.026296296296296297,0.1599827201382389,0.1,0.375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07781314739022788,0.08196907685311505,0
LP002652,0.0,0.0,1.0,0.0,0.07179012345679012,0.08798329613363093,0.4442857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3207350373261142,0.15209366100622299,0
LP002659,0.0,1.0,1.0,0.0,0.042790123456790126,0.08227134182926536,0.21428571428571427,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21274538245817617,0.20916739193501593,1
LP002670,1.0,1.0,1.0,0.0,0.025074074074074075,0.03916768665850673,0.16142857142857142,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.30163496830163494,0.5248885248885249,1
LP002682,0.0,1.0,0.0,0.0,0.03795061728395062,0.04319965440276478,0.1757142857142857,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24675147038708795,0.2958555601148954,0
LP002683,0.0,0.0,1.0,0.0,0.05781481481481481,0.04595963232294142,0.2642857142857143,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2741571519989222,0.21855107608366173,0
LP002684,1.0,0.0,0.0,0.0,0.04197530864197531,0.0,0.1357142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27320261437908494,0.42411764705882354,0
LP002689,0.0,1.0,0.0,0.0,0.02706172839506173,0.04180766553867569,0.06428571428571428,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11184544992374172,0.3665480427046263,1
LP002690,0.0,0.0,1.0,0.0,0.030864197530864196,0.0,0.07857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2151111111111111,0.5768,1
LP002692,0.0,1.0,1.0,1.0,0.07008641975308642,0.034175726594187245,0.14285714285714285,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13769578619599743,0.20306999014223348,1
LP002693,0.0,1.0,1.0,1.0,0.09812345679012345,0.1719826241390069,0.6857142857142857,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3105288694808345,0.09540823077940981,1
LP002697,0.0,0.0,1.0,0.0,0.057777777777777775,0.05008759929920561,0.22857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23118729783426104,0.2130929510861534,0
LP002699,0.0,1.0,1.0,1.0,0.21604938271604937,0.0,0.5714285714285714,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2234920634920635,0.0824,1
LP002705,0.0,1.0,1.0,0.0,0.04660493827160494,0.0,0.15714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28491537895511404,0.38198675496688744,1
LP002706,0.0,1.0,0.0,0.0,0.06524691358024691,0.03431972544219646,0.23,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2344336890874493,0.21474311243484734,1
LP002714,0.0,0.0,0.0,0.0,0.033074074074074075,0.031247750017999856,0.13428571428571429,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23087443132657903,0.3622205476011053,1
LP002716,0.0,0.0,0.0,0.0,0.08374074074074074,0.0,0.18571428571428572,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18739659606532671,0.21259029927760578,1
LP002717,0.0,1.0,1.0,0.0,0.012654320987654321,0.13199894400844794,0.30857142857142855,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3236781609195402,0.22099616858237547,1
LP002720,0.0,1.0,1.0,0.0,0.05285185185185185,0.0,0.14285714285714285,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2283993874743699,0.33683718757299697,1
LP002723,0.0,0.0,1.0,0.0,0.0442962962962963,0.0,0.15714285714285714,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2997646475907345,0.4018952062430323,0
LP002729,0.0,0.0,1.0,0.0,0.1388888888888889,0.0,0.28,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1703506172839506,0.12817777777777778,0
LP002731,1.0,0.0,0.0,1.0,0.22425925925925927,0.0,0.17857142857142858,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06728446034804415,0.079383429672447,1
LP002732,0.0,0.0,0.0,0.0,0.03148148148148148,0.049007607939136485,0.18,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26829268292682923,0.31402439024390244,1
LP002734,0.0,1.0,1.0,0.0,0.07571604938271605,0.09374325005399957,0.46285714285714286,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3155692798087459,0.14363980476143043,1
LP002738,0.0,0.0,1.0,0.0,0.044654320987654324,0.0,0.15285714285714286,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.289251374681289,0.39867293337019627,1
LP002739,0.0,1.0,0.0,0.0,0.03601234567901235,0.01286389708882329,0.09428571428571429,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18689062650835023,0.41760787720822473,0
LP002740,0.0,1.0,1.0,0.0,0.07922222222222222,0.0,0.22428571428571428,0.375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23922566793067027,0.11235779959482624,1
LP002741,1.0,1.0,1.0,0.0,0.05688888888888889,0.06827945376436989,0.2,0.375,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18366951414046542,0.09673956795921104,1
LP002743,1.0,0.0,1.0,0.0,0.02639506172839506,0.0,0.14142857142857143,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4527595884003741,0.6744621141253508,0
LP002753,1.0,0.0,1.0,0.0,0.04508641975308642,0.0,0.1357142857142857,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2543507362784471,0.39485213581599127,1
LP002755,0.0,1.0,0.0,0.0,0.027641975308641976,0.060575515395876835,0.18285714285714286,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26276623043366687,0.30275036741549444,1
LP002757,1.0,1.0,0.0,0.0,0.03724691358024691,0.01591187270501836,0.1457142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27101449275362316,0.39184782608695656,1
LP002767,0.0,1.0,1.0,0.0,0.034172839506172836,0.04679962560299518,0.22142857142857142,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32122839244500967,0.3056379821958457,1
